"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
2.052389183E1;-2.705447972E-1;3.040636182E-1;1.038365269E1
2.052883683E1;-2.920926213E-1;2.849099934E-1;1.043393135E1
2.053378183E1;-3.064578176E-1;2.561795712E-1;1.045069027E1
2.053872683E1;-3.423708379E-1;2.202665508E-1;1.046026707E1
2.054367083E1;-3.591302633E-1;2.011129409E-1;1.046984386E1
2.054861583E1;-4.213795066E-1;1.532289088E-1;1.050575733E1
2.055356083E1;-4.405331016E-1;1.340752989E-1;1.049139214E1
2.055850583E1;-4.644751251E-1;7.661445439E-2;1.047702694E1
2.056345083E1;-5.003881454E-1;5.267243832E-2;1.043632507E1
2.056839583E1;-5.554547906E-1;2.394201700E-3;1.042195988E1
2.057333983E1;-5.746083856E-1;-2.394201700E-3;1.040759468E1
2.057828483E1;-6.081272364E-1;1.436521020E-2;1.041717148E1
2.058322983E1;-6.033388376E-1;2.394201700E-3;1.042195988E1
2.058817483E1;-6.153098345E-1;9.576806799E-3;1.044829655E1
2.059311983E1;-6.224924326E-1;4.788403213E-2;1.044590187E1
2.059806483E1;-5.746083856E-1;4.548983276E-2;1.046026707E1
2.060300883E1;-5.363011956E-1;5.506663769E-2;1.047223854E1
2.060795383E1;-4.860229492E-1;8.379705995E-2;1.047702694E1
2.061289883E1;-4.501099288E-1;1.364694983E-1;1.050815105E1
2.061784383E1;-4.070142806E-1;1.771709323E-1;1.051533413E1
2.062278883E1;-3.711012602E-1;2.226607651E-1;1.054406452E1
2.062773383E1;-3.280056417E-1;2.346317619E-1;1.054406452E1
2.063267783E1;-2.777273953E-1;2.657563984E-1;1.054406452E1
2.063762283E1;-2.370259613E-1;2.633621991E-1;1.052012253E1
2.064256783E1;-2.130839527E-1;2.873041928E-1;1.048899746E1
2.064751283E1;-2.202665508E-1;2.992752194E-1;1.045069027E1
2.065245783E1;-2.250549644E-1;2.944868207E-1;1.042914295E1
2.065740283E1;-2.729389966E-1;2.657563984E-1;1.040041256E1
2.066234683E1;-3.160346150E-1;2.561795712E-1;1.035252857E1
2.066729183E1;-3.591302633E-1;2.466027737E-1;1.034295177E1
2.067223649E1;-3.926490843E-1;2.178723514E-1;1.033337498E1
2.067718149E1;-3.998316824E-1;2.059013397E-1;1.034055710E1
2.068212648E1;-4.046200812E-1;1.699883193E-1;1.036210537E1
2.068707148E1;-3.974374831E-1;1.651999205E-1;1.040998936E1
2.069201549E1;-4.094084799E-1;1.651999205E-1;1.044350815E1
2.069696048E1;-4.141969085E-1;1.484405100E-1;1.051772785E1
2.070190548E1;-4.357447028E-1;1.532289088E-1;1.057518864E1
2.070685048E1;-4.261679053E-1;1.388636976E-1;1.062786102E1
2.071179548E1;-4.118026793E-1;1.340752989E-1;1.066377449E1
2.071674049E1;-4.118026793E-1;1.316810995E-1;1.070447540E1
2.072168549E1;-4.189853072E-1;9.337386489E-2;1.070687008E1
2.072662948E1;-4.118026793E-1;1.053448766E-1;1.071405220E1
2.073157449E1;-4.094084799E-1;9.576806426E-2;1.067574501E1
2.073651949E1;-4.261679053E-1;8.379705995E-2;1.065659142E1
2.074146448E1;-4.070142806E-1;1.077390760E-1;1.062546730E1
2.074628748E1;-3.998316824E-1;1.149216816E-1;1.058476543E1
2.075135448E1;-3.854664862E-1;1.388636976E-1;1.051533413E1
2.075629849E1;-3.663128614E-1;1.723825186E-1;1.047463226E1
2.076124348E1;-3.351882398E-1;1.723825186E-1;1.045069027E1
2.076618848E1;-2.873041928E-1;2.082955539E-1;1.039322948E1
2.077113348E1;-2.681505978E-1;2.394201756E-1;1.034774017E1
2.077607849E1;-2.489969730E-1;2.585737705E-1;1.031661510E1
2.078102349E1;-2.442085743E-1;2.585737705E-1;1.031182671E1
2.078594026E1;-2.657563984E-1;2.705447972E-1;1.031422138E1
2.079088526E1;-2.633621991E-1;3.112462163E-1;1.033576870E1
2.079583026E1;-2.729389966E-1;2.801215947E-1;1.034774017E1
2.080077526E1;-2.729389966E-1;2.681505978E-1;1.037647057E1
2.080572026E1;-2.873041928E-1;2.466027737E-1;1.039322948E1
2.081066526E1;-3.184288144E-1;2.082955539E-1;1.043871975E1
2.081560926E1;-3.256114423E-1;1.723825186E-1;1.048660374E1
2.082055426E1;-3.495534360E-1;1.723825186E-1;1.053688145E1
2.082549926E1;-4.022258818E-1;1.316810995E-1;1.060152531E1
2.083044426E1;-4.261679053E-1;1.005564705E-1;1.062067890E1
2.083538926E1;-4.525041282E-1;1.053448766E-1;1.063504410E1
2.084033426E1;-4.644751251E-1;7.182604820E-2;1.061828423E1
2.084527826E1;-4.453215301E-1;6.464344263E-2;1.059913063E1
2.085022326E1;-4.309563041E-1;6.224924326E-2;1.054166985E1
2.085516826E1;-3.902548850E-1;8.140286058E-2;1.049857426E1
2.086011326E1;-3.998316824E-1;8.140286058E-2;1.045069027E1
2.086505826E1;-3.902548850E-1;1.364694983E-1;1.040998936E1
2.087000326E1;-3.639186621E-1;1.699883193E-1;1.036928749E1
2.087494726E1;-3.399766386E-1;1.915361285E-1;1.035013390E1
2.087989226E1;-3.303998411E-1;2.082955539E-1;1.033576870E1
2.088483726E1;-2.873041928E-1;2.370259613E-1;1.033098030E1
2.088978226E1;-2.825157940E-1;2.346317619E-1;1.034055710E1
2.089472726E1;-2.896983922E-1;2.226607651E-1;1.035013390E1
2.089967226E1;-2.992752194E-1;2.202665508E-1;1.035971069E1
2.090461626E1;-2.920926213E-1;2.226607651E-1;1.038604736E1
2.090956126E1;-3.136404157E-1;2.059013397E-1;1.036689377E1
2.091450626E1;-3.471592367E-1;1.747767180E-1;1.037647057E1
2.091945126E1;-3.830722570E-1;1.364694983E-1;1.037407589E1
2.092439626E1;-4.357447028E-1;1.149216816E-1;1.039801788E1
2.092934126E1;-4.668693244E-1;9.816227108E-2;1.040041256E1
2.093428526E1;-5.243301988E-1;9.337386489E-2;1.039083576E1
2.093923026E1;-5.554547906E-1;6.703764945E-2;1.041477776E1
2.094417526E1;-5.602431893E-1;6.224924326E-2;1.042674828E1
2.094910756E1;-5.386953950E-1;4.788403213E-2;1.042435455E1
2.095405256E1;-4.979939461E-1;5.506663769E-2;1.045069027E1
2.095899756E1;-4.668693244E-1;5.267243832E-2;1.045787334E1
2.096394156E1;-3.950432837E-1;8.858546615E-2;1.044350815E1
2.096888656E1;-3.878606856E-1;1.197100878E-1;1.043153667E1
2.097381660E1;-3.543418646E-1;1.316810995E-1;1.042914295E1
2.097876160E1;-3.256114423E-1;1.532289088E-1;1.040520096E1
2.098370660E1;-2.873041928E-1;1.819593310E-1;1.040520096E1
2.098865160E1;-2.849099934E-1;2.011129409E-1;1.040041256E1
2.099359560E1;-2.825157940E-1;2.082955539E-1;1.041956615E1
2.099852618E1;-3.040636182E-1;2.442085743E-1;1.044111347E1
2.100347118E1;-3.136404157E-1;2.202665508E-1;1.048660374E1
2.100841618E1;-3.256114423E-1;2.130839527E-1;1.048660374E1
2.101336118E1;-3.471592367E-1;1.915361285E-1;1.050815105E1
2.101830618E1;-3.734954596E-1;1.651999205E-1;1.051293945E1
2.102325018E1;-4.165911078E-1;1.340752989E-1;1.052969933E1
2.102819518E1;-4.333505034E-1;1.077390760E-1;1.051533413E1
2.103314018E1;-4.261679053E-1;7.900865376E-2;1.050815105E1
2.103808518E1;-4.453215301E-1;8.858546615E-2;1.047942066E1
2.104303018E1;-4.309563041E-1;6.703764945E-2;1.045547867E1
2.104797518E1;-4.333505034E-1;1.005564705E-1;1.039322948E1
2.105291918E1;-4.477157295E-1;1.005564705E-1;1.036689377E1
2.105786418E1;-4.429273009E-1;1.340752989E-1;1.033098030E1
2.106280918E1;-4.309563041E-1;1.580173075E-1;1.030224991E1
2.106775418E1;-3.902548850E-1;1.604115069E-1;1.028549004E1
2.107269918E1;-3.615244627E-1;2.082955539E-1;1.026394272E1
2.107764418E1;-3.327940404E-1;2.106897533E-1;1.026633644E1
2.108258818E1;-2.968810201E-1;2.106897533E-1;1.029027843E1
2.108753318E1;-3.040636182E-1;2.250549644E-1;1.032140350E1
2.109247818E1;-2.825157940E-1;2.274491638E-1;1.034534550E1
2.109742318E1;-3.112462163E-1;2.226607651E-1;1.037886429E1
2.110236818E1;-3.303998411E-1;2.035071403E-1;1.041717148E1
2.110731318E1;-3.256114423E-1;2.082955539E-1;1.043632507E1
2.111225718E1;-3.399766386E-1;2.059013397E-1;1.048660374E1
2.111720218E1;-3.591302633E-1;1.604115069E-1;1.050815105E1
2.112210833E1;-3.830722570E-1;1.436520964E-1;1.052730465E1
2.112705333E1;-4.070142806E-1;1.292868853E-1;1.055124664E1
2.113197202E1;-4.357447028E-1;1.173158810E-1;1.054166985E1
2.113691702E1;-4.692635238E-1;5.506663769E-2;1.053448772E1
2.114186102E1;-4.764461517E-1;4.788403213E-2;1.051772785E1
2.114679048E1;-4.716577232E-1;3.351882473E-2;1.048660374E1
2.115173548E1;-4.884171486E-1;2.873042040E-2;1.046984386E1
2.115668049E1;-4.692635238E-1;3.112462163E-2;1.045547867E1
2.116162549E1;-4.596867263E-1;2.633621916E-2;1.046745014E1
2.116657048E1;-4.285621047E-1;5.267243832E-2;1.045547867E1
2.117150298E1;-3.950432837E-1;5.027823523E-2;1.047223854E1
2.117644799E1;-3.782838583E-1;6.224924326E-2;1.051533413E1
2.118139299E1;-3.399766386E-1;7.900865376E-2;1.056321812E1
2.118633798E1;-2.944868207E-1;8.858546615E-2;1.062067890E1
2.119128298E1;-2.801215947E-1;9.576806426E-2;1.067095661E1
2.119622798E1;-2.873041928E-1;9.337386489E-2;1.071405220E1
2.120117199E1;-2.896983922E-1;1.149216816E-1;1.076911926E1
2.120611698E1;-2.801215947E-1;1.077390760E-1;1.078827286E1
2.121106498E1;-3.016694188E-1;1.173158810E-1;1.078348446E1
2.121600999E1;-3.136404157E-1;1.173158810E-1;1.074996567E1
2.122095398E1;-3.256114423E-1;9.337386489E-2;1.067335129E1
2.122589898E1;-3.639186621E-1;6.464344263E-2;1.058716011E1
2.123084398E1;-3.926490843E-1;8.140286058E-2;1.049857426E1
2.123578899E1;-4.405331016E-1;7.900865376E-2;1.041477776E1
2.124073399E1;-4.429273009E-1;1.173158810E-1;1.030224991E1
2.124567898E1;-4.644751251E-1;1.221042871E-1;1.018014526E1
2.125062298E1;-4.405331016E-1;1.604115069E-1;1.007480049E1
2.125556799E1;-4.213795066E-1;1.771709323E-1;9.983820915E0
2.126051299E1;-3.902548850E-1;2.370259613E-1;9.907206535E0
2.126545798E1;-3.184288144E-1;2.849099934E-1;9.866505623E0
2.127040298E1;-2.992752194E-1;3.351882398E-1;9.842563629E0
2.127534798E1;-2.346317619E-1;3.711012602E-1;9.847352028E0
2.128029198E1;-1.891419291E-1;4.165911078E-1;9.866505623E0
2.128523698E1;-1.723825186E-1;4.357447028E-1;9.904812813E0
2.129018198E1;-1.388636976E-1;4.716577232E-1;9.976638794E0
2.129512698E1;-1.125274822E-1;4.860229492E-1;1.003409958E1
2.130007199E1;-1.053448766E-1;4.764461517E-1;1.009634876E1
2.130501698E1;-8.140286058E-2;4.525041282E-1;1.015380955E1
2.130996098E1;-1.029506698E-1;4.189853072E-1;1.020648193E1
2.131489668E1;-1.292868853E-1;3.663128614E-1;1.022802925E1
2.131984168E1;-1.891419291E-1;2.873041928E-1;1.025915432E1
2.132478668E1;-2.442085743E-1;2.202665508E-1;1.030224991E1
2.132973168E1;-3.232172430E-1;1.628057212E-1;1.034295177E1
2.133467668E1;-4.165911078E-1;9.097966552E-2;1.037168217E1
2.133962068E1;-4.692635238E-1;2.394201607E-2;1.040041256E1
2.134456568E1;-5.434837937E-1;-1.197100803E-2;1.042914295E1
2.134951068E1;-6.153098345E-1;-6.224924326E-2;1.047463226E1
2.135445568E1;-6.703764796E-1;-1.077390760E-1;1.048420906E1
2.135940068E1;-7.038952708E-1;-1.173158810E-1;1.045787334E1
2.136434568E1;-6.919242740E-1;-1.077390760E-1;1.040759468E1
2.136928968E1;-6.679822803E-1;-1.005564705E-1;1.036928749E1
2.137423468E1;-6.512228847E-1;-7.182604820E-2;1.032379818E1
2.137917968E1;-6.009446383E-1;-1.197100803E-2;1.030224991E1
2.138412468E1;-5.602431893E-1;4.070143029E-2;1.024957752E1
2.138906968E1;-4.764461517E-1;1.029506698E-1;1.022084713E1
2.139401468E1;-3.854664862E-1;1.819593310E-1;1.020169353E1
2.139895868E1;-2.992752194E-1;2.537853718E-1;1.018732834E1
2.140390368E1;-2.418143749E-1;2.873041928E-1;1.018493366E1
2.140884868E1;-1.987187415E-1;3.399766386E-1;1.017296314E1
2.141379368E1;-1.747767180E-1;3.543418646E-1;1.016817474E1
2.141873868E1;-1.771709323E-1;3.639186621E-1;1.016578007E1
2.142356168E1;-2.011129409E-1;3.423708379E-1;1.015859795E1
2.142862768E1;-2.394201756E-1;3.016694188E-1;1.016817474E1
2.143357268E1;-3.016694188E-1;2.346317619E-1;1.015380955E1
2.143851768E1;-3.639186621E-1;1.556231081E-1;1.017056847E1
2.144346268E1;-4.405331016E-1;7.182604820E-2;1.014902115E1
2.144840768E1;-5.267243981E-1;2.633621916E-2;1.017056847E1
2.145332264E1;-5.817909837E-1;-3.112462163E-2;1.015620327E1
2.145826664E1;-6.368576288E-1;-8.379705995E-2;1.015859795E1
2.146321164E1;-6.823474765E-1;-1.173158810E-1;1.015380955E1
2.146815664E1;-6.679822803E-1;-1.101332754E-1;1.014423275E1
2.147310164E1;-6.991068721E-1;-1.340752989E-1;1.014183807E1
2.147804664E1;-6.655880809E-1;-9.576806426E-2;1.016578007E1
2.148295025E1;-6.296750307E-1;-5.746084079E-2;1.018493366E1
2.148789425E1;-5.913678408E-1;-2.394201607E-2;1.018493366E1
2.149283925E1;-5.147533417E-1;4.309562966E-2;1.023281765E1
2.149778425E1;-4.644751251E-1;9.576806426E-2;1.024000072E1
2.150272925E1;-4.213795066E-1;1.604115069E-1;1.027351952E1
2.150767425E1;-3.687070608E-1;2.202665508E-1;1.028070164E1
2.151261925E1;-3.232172430E-1;2.681505978E-1;1.028070164E1
2.151756325E1;-3.136404157E-1;2.992752194E-1;1.025675964E1
2.152250825E1;-3.064578176E-1;3.064578176E-1;1.020169353E1
2.152745325E1;-3.184288144E-1;3.256114423E-1;1.016338634E1
2.153239825E1;-3.256114423E-1;2.896983922E-1;1.013226128E1
2.153734325E1;-3.519476354E-1;2.801215947E-1;1.005325317E1
2.154228825E1;-3.878606856E-1;2.513911724E-1;9.967061996E0
2.154723325E1;-4.165911078E-1;2.226607651E-1;9.885659218E0
2.155217725E1;-4.596867263E-1;2.011129409E-1;9.830592155E0
2.155712225E1;-4.836287498E-1;1.915361285E-1;9.789890289E0
2.156206725E1;-4.860229492E-1;1.771709323E-1;9.789890289E0
2.156701225E1;-4.884171486E-1;1.699883193E-1;9.828198433E0
2.157195725E1;-4.692635238E-1;1.939303428E-1;9.866505623E0
2.157690225E1;-4.477157295E-1;2.130839527E-1;9.931148529E0
2.158184625E1;-4.070142806E-1;2.274491638E-1;1.001494598E1
2.158679125E1;-3.303998411E-1;2.633621991E-1;1.007480049E1
2.159173625E1;-2.681505978E-1;2.729389966E-1;1.014902115E1
2.159668125E1;-2.322375625E-1;2.992752194E-1;1.017535686E1
2.160162625E1;-1.915361285E-1;2.801215947E-1;1.021366405E1
2.160657125E1;-1.915361285E-1;3.016694188E-1;1.024478912E1
2.161151525E1;-2.154781520E-1;3.040636182E-1;1.022802925E1
2.161639314E1;-2.633621991E-1;2.729389966E-1;1.021605873E1
2.162133814E1;-3.064578176E-1;2.561795712E-1;1.018253994E1
2.162628314E1;-3.567360640E-1;2.418143749E-1;1.014183807E1
2.163122814E1;-3.950432837E-1;2.130839527E-1;1.008437729E1
2.163617314E1;-4.261679053E-1;1.915361285E-1;1.007240677E1
2.164110448E1;-4.429273009E-1;1.819593310E-1;1.005804157E1
2.164604949E1;-4.596867263E-1;1.771709323E-1;1.004607010E1
2.165099449E1;-4.644751251E-1;1.628057212E-1;1.003649330E1
2.165581748E1;-4.596867263E-1;1.460463107E-1;1.000058079E1
2.166088448E1;-4.453215301E-1;1.412578970E-1;9.986215591E0
2.166582948E1;-4.261679053E-1;1.651999205E-1;9.998186111E0
2.167077348E1;-3.974374831E-1;1.747767180E-1;9.952696800E0
2.167571848E1;-3.902548850E-1;1.819593310E-1;9.945513725E0
2.168066348E1;-3.758896589E-1;1.891419291E-1;9.955090523E0
2.168560849E1;-3.567360640E-1;2.059013397E-1;9.940725327E0
2.169055349E1;-3.375824392E-1;2.250549644E-1;9.955090523E0
2.169549848E1;-3.399766386E-1;2.442085743E-1;9.962273598E0
2.170044248E1;-3.351882398E-1;2.418143749E-1;9.971850395E0
2.170538749E1;-3.112462163E-1;2.513911724E-1;9.995792389E0
2.171033249E1;-3.040636182E-1;2.442085743E-1;9.993397713E0
2.171527748E1;-2.896983922E-1;2.346317619E-1;1.000297451E1
2.172022248E1;-2.801215947E-1;2.370259613E-1;9.993397713E0
2.172516748E1;-2.968810201E-1;2.154781520E-1;9.986215591E0
2.173011149E1;-3.160346150E-1;2.154781520E-1;9.967061996E0
2.173505648E1;-3.447650373E-1;2.226607651E-1;9.947908401E0
2.174000148E1;-3.615244627E-1;2.250549644E-1;9.916783333E0
2.174494648E1;-4.022258818E-1;2.130839527E-1;9.876082420E0
2.174989149E1;-4.046200812E-1;2.011129409E-1;9.842563629E0
2.175480345E1;-4.070142806E-1;1.771709323E-1;9.813833237E0
2.175974745E1;-4.309563041E-1;1.747767180E-1;9.818621635E0
2.176469245E1;-4.285621047E-1;1.723825186E-1;9.825803757E0
2.176963745E1;-4.477157295E-1;1.532289088E-1;9.842563629E0
2.177458245E1;-4.596867263E-1;1.460463107E-1;9.849745750E0
2.177952745E1;-4.596867263E-1;1.508347094E-1;9.900024414E0
2.178447245E1;-4.525041282E-1;1.795651317E-1;9.928754807E0
2.178941645E1;-4.525041282E-1;1.795651317E-1;9.974244118E0
2.179435575E1;-4.261679053E-1;1.795651317E-1;1.000536919E1
2.179930075E1;-4.453215301E-1;1.843535304E-1;1.003409958E1
2.180424575E1;-4.453215301E-1;1.843535304E-1;1.003649330E1
2.180919075E1;-4.548983276E-1;2.011129409E-1;1.003888798E1
2.181413575E1;-4.620809257E-1;1.747767180E-1;1.003649330E1
2.181907975E1;-4.596867263E-1;1.723825186E-1;1.001255131E1
2.182402475E1;-4.572925270E-1;1.699883193E-1;9.983820915E0
2.182896975E1;-4.357447028E-1;1.651999205E-1;9.890447617E0
2.183391475E1;-4.429273009E-1;1.388636976E-1;9.832986832E0
2.183885975E1;-4.309563041E-1;1.388636976E-1;9.797073364E0
2.184380475E1;-4.165911078E-1;1.628057212E-1;9.768342972E0
2.184874875E1;-4.165911078E-1;1.699883193E-1;9.734824181E0
2.185369375E1;-4.070142806E-1;2.011129409E-1;9.737217903E0
2.185863875E1;-3.974374831E-1;2.322375625E-1;9.763554573E0
2.186358375E1;-3.854664862E-1;2.442085743E-1;9.782708168E0
2.186852875E1;-3.782838583E-1;2.298433632E-1;9.837775230E0
2.187347375E1;-3.758896589E-1;2.585737705E-1;9.859322548E0
2.187841775E1;-3.926490843E-1;2.346317619E-1;9.878476143E0
2.188336275E1;-3.950432837E-1;2.154781520E-1;9.926360130E0
2.188830775E1;-3.782838583E-1;2.298433632E-1;9.923966408E0
2.189325275E1;-4.046200812E-1;1.915361285E-1;9.947908401E0
2.189819775E1;-4.237737060E-1;1.723825186E-1;9.935936928E0
2.190314275E1;-4.333505034E-1;1.532289088E-1;9.921571732E0
2.190808675E1;-4.644751251E-1;1.364694983E-1;9.883264542E0
2.191303175E1;-4.620809257E-1;1.244984865E-1;9.852140427E0
2.191797675E1;-4.788403511E-1;1.125274822E-1;9.792284966E0
2.192292175E1;-4.788403511E-1;1.364694983E-1;9.746794701E0
2.192786675E1;-4.525041282E-1;1.580173075E-1;9.708487511E0
2.193281175E1;-4.141969085E-1;2.082955539E-1;9.684545517E0
2.193775575E1;-3.663128614E-1;2.585737705E-1;9.643844604E0
2.194270075E1;-3.016694188E-1;2.849099934E-1;9.615114212E0
2.194764575E1;-2.346317619E-1;3.591302633E-1;9.581595421E0
2.195259075E1;-1.987187415E-1;3.878606856E-1;9.593565941E0
2.195753575E1;-1.867477298E-1;4.285621047E-1;9.600749016E0
2.196244179E1;-2.202665508E-1;4.501099288E-1;9.615114212E0
2.196738579E1;-2.801215947E-1;4.525041282E-1;9.651026726E0
2.197233079E1;-3.303998411E-1;4.381389022E-1;9.679757118E0
2.197727579E1;-3.950432837E-1;3.758896589E-1;9.725247383E0
2.198222079E1;-4.189853072E-1;3.136404157E-1;9.770736694E0
2.198716579E1;-4.836287498E-1;2.681505978E-1;9.806650162E0
2.199211079E1;-5.099649429E-1;1.963245422E-1;9.835380554E0
2.199705479E1;-5.363011956E-1;1.268926859E-1;9.840168953E0
2.200199979E1;-5.698199868E-1;6.703764945E-2;9.835380554E0
2.200694479E1;-5.793967843E-1;3.351882473E-2;9.849745750E0
2.201188979E1;-5.889736414E-1;4.548983276E-2;9.852140427E0
2.201683479E1;-6.153098345E-1;4.309562966E-2;9.866505623E0
2.202177979E1;-6.033388376E-1;5.985504389E-2;9.873687744E0
2.202672479E1;-5.602431893E-1;1.029506698E-1;9.895236015E0
2.203166879E1;-4.908113480E-1;1.316810995E-1;9.911994934E0
2.203661379E1;-4.285621047E-1;1.532289088E-1;9.935936928E0
2.204155879E1;-3.615244627E-1;1.915361285E-1;9.935936928E0
2.204650379E1;-3.064578176E-1;2.466027737E-1;9.964667320E0
2.205144879E1;-2.681505978E-1;2.705447972E-1;9.993397713E0
2.205639379E1;-2.633621991E-1;3.064578176E-1;1.002931118E1
2.206133779E1;-2.681505978E-1;3.423708379E-1;1.004128170E1
2.206628279E1;-2.992752194E-1;3.471592367E-1;1.005564690E1
2.207122779E1;-3.280056417E-1;3.399766386E-1;1.008437729E1
2.207617279E1;-3.711012602E-1;3.184288144E-1;1.007719517E1
2.208111779E1;-3.926490843E-1;3.112462163E-1;1.006761837E1
2.208606279E1;-3.998316824E-1;2.561795712E-1;1.005325317E1
2.209100679E1;-3.950432837E-1;2.513911724E-1;1.003409958E1
2.209595179E1;-4.429273009E-1;1.987187415E-1;9.962273598E0
2.210089679E1;-4.620809257E-1;1.771709323E-1;9.888052940E0
2.210584179E1;-4.788403511E-1;1.915361285E-1;9.854534149E0
2.211078679E1;-4.716577232E-1;1.747767180E-1;9.782708168E0
2.211573179E1;-4.525041282E-1;2.154781520E-1;9.749189377E0
2.212067579E1;-4.309563041E-1;2.274491638E-1;9.720458984E0
2.212562079E1;-3.687070608E-1;2.513911724E-1;9.698910713E0
2.213056579E1;-2.777273953E-1;3.280056417E-1;9.715670586E0
2.213551079E1;-2.011129409E-1;3.663128614E-1;9.706093788E0
2.214045579E1;-1.412578970E-1;3.998316824E-1;9.744400978E0
2.214540079E1;-9.337386489E-2;4.572925270E-1;9.789890289E0
2.215034479E1;-1.005564705E-1;4.525041282E-1;9.837775230E0
2.215528979E1;-1.029506698E-1;4.740519226E-1;9.885659218E0
2.216023479E1;-1.460463107E-1;4.668693244E-1;9.923966408E0
2.216517979E1;-2.130839527E-1;4.477157295E-1;9.979032516E0
2.217000279E1;-2.801215947E-1;3.782838583E-1;1.005804157E1
2.217506979E1;-3.543418646E-1;3.351882398E-1;1.008916569E1
2.218001379E1;-4.285621047E-1;2.801215947E-1;1.012029076E1
2.218495879E1;-4.812345505E-1;2.274491638E-1;1.013226128E1
2.218990379E1;-5.267243981E-1;1.628057212E-1;1.009395409E1
2.219484879E1;-5.793967843E-1;9.816227108E-2;1.004607010E1
2.219979379E1;-6.129156351E-1;7.422025502E-2;1.000297451E1
2.220473879E1;-6.560112834E-1;4.548983276E-2;9.909601212E0
2.220968579E1;-6.224924326E-1;5.027823523E-2;9.844957352E0
2.221463079E1;-6.057330370E-1;6.703764945E-2;9.782708168E0
2.221957579E1;-5.554547906E-1;1.077390760E-1;9.718064308E0
2.222451979E1;-4.884171486E-1;1.651999205E-1;9.696516991E0
2.222946479E1;-4.141969085E-1;2.226607651E-1;9.677363396E0
2.223440979E1;-2.992752194E-1;2.849099934E-1;9.672574997E0
2.223935479E1;-2.059013397E-1;3.495534360E-1;9.715670586E0
2.224429979E1;-1.412578970E-1;4.141969085E-1;9.780313492E0
2.224924479E1;-1.029506698E-1;4.405331016E-1;9.835380554E0
2.225418879E1;-5.985504389E-2;4.692635238E-1;9.897629738E0
2.225913379E1;-8.858546615E-2;4.836287498E-1;9.916783333E0
2.226407879E1;-9.576806426E-2;4.620809257E-1;9.976638794E0
2.226902379E1;-1.651999205E-1;4.022258818E-1;9.983820915E0
2.227396879E1;-2.250549644E-1;3.280056417E-1;9.988609314E0
2.227891379E1;-3.016694188E-1;2.633621991E-1;9.959878922E0
2.228385433E1;-4.046200812E-1;1.939303428E-1;9.955090523E0
2.228879933E1;-4.788403511E-1;1.005564705E-1;9.897629738E0
2.229374433E1;-5.410895944E-1;4.309562966E-2;9.844957352E0
2.229868933E1;-5.841852427E-1;2.394201700E-3;9.797073364E0
2.230363433E1;-6.105214357E-1;-1.675941236E-2;9.756371498E0
2.230857933E1;-6.392518282E-1;1.675941236E-2;9.727641106E0
2.231352333E1;-6.057330370E-1;4.788403213E-2;9.708487511E0
2.231834633E1;-5.650315881E-1;9.816227108E-2;9.739612579E0
2.232341333E1;-4.836287498E-1;1.484405100E-1;9.758766174E0
