"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.383996913E1,1.646848679E0,-4.135931015E1,-8.150199890E0,4.218685109E1
2.384999312E1,1.237949371E0,-4.141900253E1,-7.990142822E0,4.220081364E1
2.386001813E1,1.227796555E0,-4.164127731E1,-7.157249451E0,4.226972534E1
2.387004212E1,4.770298004E-1,-4.178909683E1,-5.946067810E0,4.221269825E1
2.388006713E1,6.186676025E-2,-4.207857895E1,-4.784217834E0,4.234972697E1
2.389009213E1,-3.522472382E-1,-4.214738846E1,-3.660507202E0,4.230751405E1
2.390011613E1,-5.885238647E-1,-4.225393677E1,-2.317634583E0,4.232154254E1
2.391014113E1,-5.670127869E-1,-4.241458893E1,-7.089385986E-1,4.242430260E1
2.392016513E1,-6.384487152E-1,-4.204944611E1,5.531539917E-1,4.205793045E1
2.393019013E1,-6.533107758E-1,-4.210937119E1,1.799598694E0,4.215287075E1
2.394021413E1,-8.385925293E-1,-4.205569077E1,3.005004883E0,4.217125108E1
2.395023912E1,-1.069856644E0,-4.196617508E1,4.449188232E0,4.221492295E1
2.396026313E1,-9.352054596E-1,-4.192704010E1,5.827972412E0,4.234048374E1
2.397028812E1,-1.149030685E0,-4.175277328E1,6.970733643E0,4.234625693E1
2.398031313E1,-1.269041061E0,-4.147075272E1,7.841674805E0,4.222470438E1
2.399033712E1,-8.705863953E-1,-4.140026855E1,8.461540222E0,4.226508985E1
2.400036213E1,-8.633728027E-1,-4.125062180E1,8.821060181E0,4.219206458E1
2.401038612E1,-4.332923889E-1,-4.122543335E1,9.357131958E0,4.227623464E1
2.402041113E1,-7.854080200E-2,-4.130671692E1,9.375152588E0,4.235734313E1
2.403043513E1,3.860912323E-1,-4.142516708E1,9.115371704E0,4.241796242E1
2.404046013E1,9.456481934E-1,-4.127116013E1,9.111740112E0,4.227560427E1
2.405048513E1,1.578592300E0,-4.156399536E1,8.335754395E0,4.242101443E1
2.406050913E1,2.331800461E0,-4.152807236E1,7.239601135E0,4.221883361E1
2.407053412E1,2.984209061E0,-4.147183990E1,6.143302917E0,4.203045538E1
2.408055813E1,3.569231033E0,-4.173886490E1,4.889289856E0,4.217555463E1
2.409058312E1,4.435655594E0,-4.173558807E1,3.103584290E0,4.208523004E1
2.410060713E1,4.967416763E0,-4.165237045E1,9.027099609E-1,4.195724108E1
2.411063212E1,5.338685989E0,-4.157236099E1,-1.828689575E0,4.195362764E1
2.412065613E1,5.961629868E0,-4.097825623E1,-4.336967468E0,4.163613576E1
2.413068112E1,6.783220291E0,-4.032536316E1,-7.363342285E0,4.154955837E1
2.414070613E1,7.585817337E0,-3.981702805E1,-1.035723877E1,4.183554400E1
2.415073012E1,8.266023636E0,-3.870076370E1,-1.339527893E1,4.177929817E1
2.416075513E1,8.573167801E0,-3.735162354E1,-1.662448120E1,4.177339299E1
2.417077913E1,8.950349808E0,-3.588714600E1,-1.924557495E1,4.169398236E1
2.418080375E1,9.211317062E0,-3.402943039E1,-2.218342590E1,4.165278958E1
2.419082775E1,9.033452988E0,-3.232158661E1,-2.471211243E1,4.167705285E1
2.420085275E1,8.639101028E0,-3.097522736E1,-2.695408630E1,4.195976102E1
2.421087775E1,7.863496780E0,-3.007497025E1,-2.815933990E1,4.194385343E1
2.422090175E1,7.127748489E0,-2.970557404E1,-2.893785095E1,4.207879686E1
2.423092675E1,6.168855667E0,-2.997146225E1,-2.904843903E1,4.219188476E1
2.424095075E1,4.990758896E0,-3.055144501E1,-2.899961853E1,4.241787761E1
2.425097575E1,4.060461044E0,-3.159197617E1,-2.786289215E1,4.231880269E1
2.426099975E1,2.874555588E0,-3.284264755E1,-2.651732635E1,4.230923262E1
2.427102475E1,1.764696121E0,-3.407169342E1,-2.480560303E1,4.218189643E1
2.428104875E1,1.262636185E0,-3.549380493E1,-2.269384003E1,4.214753627E1
2.429107375E1,7.214431763E-1,-3.674173355E1,-2.044875336E1,4.205504700E1
2.430109875E1,-1.825790405E-1,-3.811564255E1,-1.820056915E1,4.223856365E1
2.431112275E1,-7.105903625E-1,-3.926405334E1,-1.601840210E1,4.241179116E1
2.432114775E1,-1.283697128E0,-4.005138016E1,-1.329070282E1,4.221852333E1
2.433117175E1,-1.659244537E0,-4.072988510E1,-1.039086151E1,4.206716815E1
2.434119675E1,-1.976949692E0,-4.117211914E1,-8.400695801E0,4.206689214E1
2.435122075E1,-2.748432159E0,-4.167267227E1,-6.730789185E0,4.230211598E1
2.436124575E1,-3.136110306E0,-4.177904892E1,-5.136192322E0,4.221024269E1
2.437127075E1,-3.084737778E0,-4.186190414E1,-3.535003662E0,4.212399407E1
2.438129475E1,-3.360208511E0,-4.182887650E1,-2.420066833E0,4.203335144E1
2.439131975E1,-3.571840286E0,-4.199475479E1,-1.176391602E0,4.216279604E1
2.440134375E1,-3.612968445E0,-4.198551941E1,1.185379028E-1,4.214085230E1
2.441136875E1,-3.736160278E0,-4.223512650E1,8.342361450E-1,4.240826280E1
2.442139275E1,-3.808532715E0,-4.199451447E1,1.306747437E0,4.218710414E1
2.443141775E1,-3.354064941E0,-4.200988007E1,2.023841858E0,4.219212854E1
2.444144175E1,-3.110647202E0,-4.202120590E1,2.387794495E0,4.220378459E1
2.445146675E1,-2.456838608E0,-4.202191925E1,3.052375793E0,4.220420301E1
2.446149175E1,-2.272308350E0,-4.192190552E1,3.362617493E0,4.211789102E1
2.447151575E1,-2.001285553E0,-4.181023788E1,3.181503296E0,4.197884109E1
2.448154075E1,-1.985300064E0,-4.195619965E1,3.437927246E0,4.214360508E1
2.449156475E1,-1.516330719E0,-4.216162491E1,3.400421143E0,4.232569831E1
2.450158975E1,-1.016111374E0,-4.205369568E1,3.235816956E0,4.219023956E1
2.451161375E1,-1.021022797E0,-4.205477905E1,3.266822815E0,4.219382727E1
2.452163875E1,-7.998561859E-1,-4.221025848E1,3.141334534E0,4.233454469E1
2.453166375E1,-5.796089172E-1,-4.202910233E1,3.083114624E0,4.214601980E1
2.454168775E1,-4.339084625E-1,-4.217454529E1,2.899452209E0,4.227632162E1
2.455171275E1,-8.772087097E-2,-4.199811172E1,2.459465027E0,4.207015631E1
2.456173675E1,1.336097717E-2,-4.214214706E1,2.242118835E0,4.220175156E1
2.457176175E1,5.149345398E-1,-4.225186920E1,2.238380432E0,4.231425239E1
2.458178575E1,6.438674927E-1,-4.222763062E1,2.785018921E0,4.232426825E1
2.459181075E1,6.022949219E-1,-4.221637726E1,2.941383362E0,4.232300798E1
2.460183575E1,1.481830597E0,-4.203047562E1,3.778533936E0,4.222598751E1
2.461185975E1,1.485290527E0,-4.189253998E1,4.068023682E0,4.211579051E1
2.462188475E1,2.010383606E0,-4.175185013E1,5.301147461E0,4.213503051E1
2.463190875E1,2.172384262E0,-4.170346069E1,6.038696289E0,4.219435673E1
2.464193375E1,2.250867844E0,-4.147187805E1,6.804420471E0,4.208661561E1
2.465195775E1,2.956998825E0,-4.101461411E1,8.520042419E0,4.199444648E1
2.466198275E1,2.963495255E0,-4.102026367E1,8.996185303E0,4.209959247E1
2.467200675E1,3.163557053E0,-4.084356689E1,9.533401489E0,4.206056103E1
2.468203175E1,3.490243912E0,-4.064123154E1,1.006217957E1,4.201355687E1
2.469205675E1,3.600400925E0,-4.045496368E1,1.053885651E1,4.195991504E1
2.470208075E1,3.799097061E0,-4.027693176E1,1.133348083E1,4.201323790E1
2.471210575E1,4.318399429E0,-4.004708481E1,1.216454697E1,4.207604756E1
2.472212975E1,4.686830521E0,-4.001242065E1,1.263135147E1,4.221979662E1
2.473215475E1,4.794954300E0,-3.976668167E1,1.333740616E1,4.221690373E1
2.474217875E1,4.983495712E0,-3.977737808E1,1.362138367E1,4.233930951E1
2.475220375E1,5.293649673E0,-3.953371048E1,1.374885941E1,4.218966848E1
2.476222875E1,5.525957108E0,-3.947362900E1,1.398348618E1,4.224028260E1
2.477225275E1,5.540803909E0,-3.920004654E1,1.364496231E1,4.187516153E1
2.478227775E1,5.320615768E0,-3.911622238E1,1.400891113E1,4.188839215E1
2.479230175E1,5.261072159E0,-3.910628128E1,1.430405807E1,4.197125437E1
2.480232675E1,5.540613174E0,-3.894057465E1,1.420340347E1,4.181869699E1
2.481235075E1,5.759649277E0,-3.887604523E1,1.473857880E1,4.197315996E1
2.482237575E1,5.640630722E0,-3.897565079E1,1.476851654E1,4.205980445E1
2.483239975E1,5.593439102E0,-3.881920242E1,1.503942490E1,4.200477757E1
2.484242475E1,5.666482925E0,-3.885896683E1,1.485814667E1,4.198681762E1
2.485244975E1,5.374147415E0,-3.882858658E1,1.490827942E1,4.193801845E1
2.486247375E1,5.359323502E0,-3.897468567E1,1.521038055E1,4.217942802E1
2.487249875E1,5.038759232E0,-3.914036179E1,1.546311188E1,4.238472419E1
2.488252275E1,4.970983505E0,-3.903781128E1,1.547304153E1,4.228565242E1
2.489254775E1,4.705427170E0,-3.913912582E1,1.549251175E1,4.235599291E1
2.490257175E1,4.545007706E0,-3.905168152E1,1.591745758E1,4.241528475E1
2.491259675E1,4.522745132E0,-3.896539307E1,1.551458740E1,4.218364022E1
2.492262175E1,4.356641769E0,-3.875846100E1,1.608829880E1,4.219042527E1
2.493264575E1,3.964990616E0,-3.865196228E1,1.586716461E1,4.196977783E1
2.494267075E1,3.946863174E0,-3.874886703E1,1.617742538E1,4.217536624E1
2.495269475E1,3.673238754E0,-3.862072754E1,1.660046768E1,4.219749763E1
2.496271975E1,3.435934067E0,-3.869048309E1,1.683711243E1,4.233494396E1
2.497274375E1,3.261667252E0,-3.866189957E1,1.657453918E1,4.219118747E1
2.498276875E1,3.260591507E0,-3.884597397E1,1.633938599E1,4.226838872E1
2.499279275E1,2.982419968E0,-3.868830872E1,1.599963760E1,4.197223444E1
2.500281775E1,2.805257797E0,-3.877320480E1,1.607471466E1,4.206693872E1
2.501284275E1,2.305978775E0,-3.905045319E1,1.575186920E1,4.217080525E1
2.502286675E1,1.988067627E0,-3.930356979E1,1.513656235E1,4.216442258E1
2.503289175E1,1.900741577E0,-3.934038544E1,1.490740585E1,4.211305610E1
2.504291575E1,1.723106384E0,-3.980705261E1,1.442006302E1,4.237344393E1
2.505294075E1,1.384378433E0,-4.034358597E1,1.331652832E1,4.250707422E1
2.506296475E1,1.254898071E0,-4.055541229E1,1.214005661E1,4.235206264E1
2.507298975E1,9.239044189E-1,-4.085646057E1,1.165655518E1,4.249681457E1
2.508301475E1,5.601081848E-1,-4.075778198E1,1.065017700E1,4.212999862E1
2.509303875E1,5.178508759E-1,-4.114821625E1,9.698005676E0,4.227877936E1
2.510306375E1,3.084735870E-1,-4.138793945E1,8.925979614E0,4.234064005E1
2.511308775E1,4.415283203E-1,-4.179652786E1,7.899665833E0,4.253879887E1
2.512311275E1,1.977653503E-1,-4.191652679E1,6.823127747E0,4.246868731E1
2.513313675E1,1.111392975E-1,-4.197781754E1,5.822135925E0,4.237979216E1
2.514316175E1,9.799957275E-3,-4.221693039E1,4.813789368E0,4.249049159E1
2.515318675E1,-1.440734863E-1,-4.196463394E1,4.109046936E0,4.216557275E1
2.516321075E1,-4.355621338E-1,-4.213983536E1,2.771636963E0,4.223313166E1
2.517323575E1,-3.319568634E-1,-4.220523071E1,2.127464294E0,4.226012067E1
2.518326050E1,-4.108543396E-1,-4.233016586E1,8.474807739E-1,4.234064202E1
2.519328550E1,-6.668243408E-1,-4.223853302E1,4.032287598E-1,4.224572073E1
2.520330950E1,-6.262588501E-1,-4.231129456E1,-4.458160400E-1,4.231827736E1
2.521333450E1,-6.590328217E-1,-4.205242538E1,-1.383567810E0,4.208034060E1
2.522335850E1,-6.929435730E-1,-4.217474365E1,-1.526924133E0,4.220806404E1
2.523338350E1,-3.103504181E-1,-4.227516174E1,-1.821647644E0,4.231552928E1
2.524340850E1,-1.345901489E-1,-4.233025742E1,-2.199714661E0,4.238758724E1
2.525343250E1,-2.849006653E-2,-4.228645706E1,-2.707015991E0,4.237302442E1
2.526345750E1,-2.455406189E-1,-4.215858459E1,-3.142616272E0,4.227626500E1
2.527348150E1,-4.441909790E-1,-4.215295410E1,-3.679153442E0,4.231554106E1
2.528350650E1,-4.435291290E-1,-4.198808289E1,-3.603912354E0,4.214479810E1
2.529353050E1,-6.064701080E-1,-4.197951508E1,-3.461830139E0,4.212637843E1
2.530355550E1,-6.223449707E-1,-4.190217209E1,-4.319480896E0,4.212881738E1
2.531358050E1,-2.408523560E-1,-4.192327881E1,-4.776245117E0,4.219516362E1
2.532360450E1,-1.319904327E-1,-4.177740860E1,-5.292526245E0,4.211152010E1
2.533362950E1,-1.877250671E-1,-4.187965775E1,-5.865852356E0,4.228887794E1
2.534365350E1,-4.678859711E-1,-4.182959747E1,-6.295127869E0,4.230322419E1
2.535367850E1,-7.298870087E-1,-4.169038391E1,-6.575469971E0,4.221205575E1
2.536370250E1,-7.326049805E-1,-4.188489914E1,-6.517776489E0,4.239531692E1
2.537372750E1,-1.021528244E0,-4.182594681E1,-6.984306335E0,4.241737711E1
2.538375150E1,-1.175138474E0,-4.180430984E1,-7.119277954E0,4.242246328E1
2.539377650E1,-1.604934692E0,-4.174406433E1,-7.370849609E0,4.242018560E1
2.540380150E1,-1.856569290E0,-4.185813904E1,-7.475257874E0,4.256089912E1
2.541382550E1,-2.059297562E0,-4.161809921E1,-7.846420288E0,4.240133488E1
2.542385050E1,-2.138795853E0,-4.143468094E1,-7.955764771E0,4.224572671E1
2.543387450E1,-2.596729279E0,-4.149040604E1,-8.107162476E0,4.235472677E1
2.544389950E1,-2.673530579E0,-4.156055069E1,-8.339683533E0,4.247325583E1
2.545392350E1,-2.739664078E0,-4.153513718E1,-8.530052185E0,4.249041268E1
2.546394850E1,-2.865900040E0,-4.148157883E1,-8.877197266E0,4.251751870E1
2.547397350E1,-3.117986679E0,-4.144306183E1,-8.772438049E0,4.247593300E1
2.548399750E1,-3.100559235E0,-4.139287567E1,-8.931198120E0,4.245880267E1
2.549402250E1,-2.926782608E0,-4.152314377E1,-9.208221436E0,4.263248605E1
2.550404650E1,-2.886625290E0,-4.149443054E1,-9.409904480E0,4.264582833E1
2.551407150E1,-2.858211517E0,-4.124845123E1,-9.828964233E0,4.249956047E1
2.552409550E1,-2.625036240E0,-4.129627228E1,-1.006674957E1,4.258652799E1
2.553412050E1,-2.744832993E0,-4.116490555E1,-1.079949951E1,4.264636850E1
2.554414550E1,-2.545883179E0,-4.106590652E1,-1.116602325E1,4.263297169E1
2.555416950E1,-2.871669769E0,-4.100597763E1,-1.158216095E1,4.270694488E1
2.556419450E1,-2.594066620E0,-4.075785065E1,-1.228769684E1,4.264878738E1
2.557421850E1,-2.507810593E0,-4.072534943E1,-1.233686066E1,4.262676777E1
2.558424350E1,-2.393388748E0,-4.053807068E1,-1.283227539E1,4.258791819E1
2.559426750E1,-2.301517487E0,-4.029040146E1,-1.317956543E1,4.245367331E1
2.560429250E1,-2.398294449E0,-4.021702957E1,-1.345166016E1,4.247479776E1
2.561431650E1,-2.587274551E0,-4.039171600E1,-1.330866241E1,4.260639866E1
2.562434150E1,-2.097890854E0,-4.029475784E1,-1.381694031E1,4.264946067E1
2.563436650E1,-2.315866470E0,-4.028294754E1,-1.443354034E1,4.285331010E1
2.564439050E1,-2.238725662E0,-4.012513351E1,-1.469551086E1,4.279014223E1
2.565441550E1,-1.858224869E0,-3.988590240E1,-1.487825775E1,4.261104040E1
2.566443950E1,-1.806016922E0,-3.965412903E1,-1.533811188E1,4.255548522E1
2.567446450E1,-1.462400436E0,-3.961606598E1,-1.584928131E1,4.269392248E1
2.568448850E1,-1.150716782E0,-3.945495224E1,-1.618502808E1,4.266113617E1
2.569451350E1,-1.055404663E0,-3.933635330E1,-1.652318573E1,4.267877970E1
2.570453850E1,-9.488086700E-1,-3.915748215E1,-1.684894562E1,4.263913243E1
2.571456250E1,-1.031484604E0,-3.895823669E1,-1.737126160E1,4.266812506E1
2.572458750E1,-8.924427032E-1,-3.886854172E1,-1.751551819E1,4.264215481E1
2.573461150E1,-8.526725769E-1,-3.878406906E1,-1.784506226E1,4.270102236E1
2.574463650E1,-6.485671997E-1,-3.873249435E1,-1.815137482E1,4.277965832E1
2.575466050E1,-3.003730774E-1,-3.876104355E1,-1.845027161E1,4.292925859E1
2.576468550E1,-4.167175293E-2,-3.875956345E1,-1.844127655E1,4.292302617E1
2.577470950E1,5.661315918E-1,-3.867505646E1,-1.818502045E1,4.274079393E1
2.578473450E1,7.881526947E-1,-3.831614685E1,-1.882405090E1,4.269769533E1
2.579475950E1,8.248386383E-1,-3.833657074E1,-1.926943207E1,4.291484623E1
2.580478350E1,1.064449310E0,-3.824061584E1,-1.910415649E1,4.276033849E1
2.581480850E1,9.421939850E-1,-3.809770584E1,-1.948603821E1,4.280220327E1
2.582483250E1,7.435398102E-1,-3.794072342E1,-1.967691803E1,4.274613957E1
2.583485750E1,7.808017731E-1,-3.783628845E1,-1.990336609E1,4.275907339E1
2.584488150E1,6.415729523E-1,-3.761610413E1,-2.019796753E1,4.270059482E1
2.585490650E1,6.197738647E-1,-3.761295319E1,-2.002217865E1,4.261462196E1
2.586493150E1,5.441875458E-1,-3.783112717E1,-2.051049042E1,4.303685095E1
2.587495550E1,3.571224213E-1,-3.757543564E1,-2.071656799E1,4.290940560E1
2.588498050E1,3.515300751E-1,-3.724039459E1,-2.097823334E1,4.274408540E1
2.589500450E1,2.841262817E-1,-3.717258072E1,-2.125025177E1,4.281885899E1
2.590502950E1,4.184875488E-1,-3.684379196E1,-2.191554260E1,4.287109919E1
2.591505350E1,4.961662292E-1,-3.661174393E1,-2.199463654E1,4.271334698E1
2.592507850E1,5.442447662E-1,-3.680543518E1,-2.180614471E1,4.278369092E1
2.593510350E1,7.811279297E-1,-3.656245804E1,-2.227946472E1,4.282286827E1
2.594512750E1,9.661445618E-1,-3.644489288E1,-2.259282684E1,4.289055231E1
2.595515250E1,1.289529800E0,-3.633729172E1,-2.306632233E1,4.305945752E1
2.596517650E1,1.290878296E0,-3.591972733E1,-2.344174957E1,4.291163946E1
2.597520150E1,1.433824539E0,-3.572155762E1,-2.344920349E1,4.275453983E1
2.598522550E1,2.041845322E0,-3.560342789E1,-2.406405640E1,4.302152972E1
2.599525050E1,1.739971161E0,-3.539582825E1,-2.456558228E1,4.312029672E1
2.600527450E1,1.632266998E0,-3.496554184E1,-2.464618683E1,4.280990466E1
2.601529950E1,2.073118210E0,-3.464983368E1,-2.467449951E1,4.258802319E1
2.602532450E1,2.303960800E0,-3.458015442E1,-2.498207092E1,4.272234992E1
2.603534850E1,2.697336197E0,-3.444096756E1,-2.485620880E1,4.255921739E1
2.604537350E1,3.235845566E0,-3.441660309E1,-2.521504211E1,4.278751703E1
2.605539750E1,3.317384720E0,-3.407734299E1,-2.529001617E1,4.256589321E1
2.606542250E1,3.652616501E0,-3.427159882E1,-2.542296600E1,4.282769306E1
2.607544650E1,3.859235764E0,-3.422891235E1,-2.529338837E1,4.273485272E1
2.608547150E1,4.099260330E0,-3.429148483E1,-2.538069916E1,4.285895189E1
2.609549650E1,4.118341446E0,-3.418575668E1,-2.546980286E1,4.282916709E1
2.610552050E1,4.361982346E0,-3.443382645E1,-2.559785461E1,4.312731680E1
2.611554550E1,4.484113693E0,-3.442074966E1,-2.552875519E1,4.308842797E1
2.612556950E1,4.391962051E0,-3.452507401E1,-2.529056549E1,4.302188709E1
2.613559450E1,4.198633194E0,-3.459876633E1,-2.508322144E1,4.294032079E1
2.614561850E1,4.157541275E0,-3.473361588E1,-2.488941956E1,4.293241697E1
2.615564350E1,4.284490585E0,-3.479019165E1,-2.501744080E1,4.306491192E1
2.616566750E1,4.403928757E0,-3.484789658E1,-2.479213715E1,4.299326166E1
2.617569250E1,4.433862686E0,-3.488929367E1,-2.478832245E1,4.302769900E1
2.618571713E1,4.404928207E0,-3.490756226E1,-2.460405731E1,4.293368062E1
2.619574113E1,4.515375137E0,-3.524454117E1,-2.398063660E1,4.286767111E1
2.620576613E1,4.335145950E0,-3.550845718E1,-2.396081543E1,4.305536782E1
2.621579013E1,4.629835129E0,-3.552467728E1,-2.376100922E1,4.298864534E1
2.622581512E1,4.637521744E0,-3.572178650E1,-2.371272278E1,4.312593025E1
2.623583913E1,4.542207718E0,-3.553788757E1,-2.332057953E1,4.274836294E1
2.624586412E1,4.398138046E0,-3.582962036E1,-2.309371948E1,4.285353186E1
2.625588913E1,4.544549942E0,-3.606776428E1,-2.256396484E1,4.278631865E1
2.626591312E1,4.746564865E0,-3.610051346E1,-2.256817627E1,4.283806170E1
2.627593813E1,4.768301010E0,-3.599892807E1,-2.253105927E1,4.273532670E1
2.628596212E1,5.015863419E0,-3.627262878E1,-2.230199432E1,4.287471791E1
2.629598713E1,5.026773453E0,-3.633191681E1,-2.245915985E1,4.300802822E1
2.630601113E1,5.123964310E0,-3.637707138E1,-2.224442291E1,4.294602057E1
2.631603613E1,5.187482834E0,-3.659776688E1,-2.166937256E1,4.284703287E1
2.632606013E1,5.256486893E0,-3.637316895E1,-2.127030945E1,4.246250272E1
2.633608513E1,5.383100510E0,-3.664616776E1,-2.110307312E1,4.262932180E1
2.634611012E1,5.822286606E0,-3.665837097E1,-2.168376160E1,4.298744818E1
2.635613413E1,6.321733475E0,-3.641678238E1,-2.162725830E1,4.282387949E1
2.636615912E1,6.975645065E0,-3.611578369E1,-2.207787323E1,4.290037228E1
2.637618313E1,7.511556625E0,-3.644420624E1,-2.177121735E1,4.311136226E1
2.638620812E1,7.933172226E0,-3.636888123E1,-2.138400269E1,4.292908471E1
2.639623213E1,8.235868454E0,-3.636280441E1,-2.128527832E1,4.293187798E1
2.640625712E1,8.296979904E0,-3.639448547E1,-2.088368988E1,4.277296987E1
2.641628213E1,8.564020157E0,-3.636643219E1,-2.056444550E1,4.264687855E1
2.642630612E1,8.613813400E0,-3.673283386E1,-2.028627014E1,4.283726907E1
2.643633113E1,8.753419876E0,-3.672825241E1,-2.011520386E1,4.278093396E1
2.644635513E1,8.708021164E0,-3.674405289E1,-1.969287872E1,4.258831445E1
2.645638013E1,8.433202744E0,-3.697371292E1,-1.987949371E1,4.281785406E1
2.646640413E1,8.619012833E0,-3.716158676E1,-1.970109558E1,4.293488186E1
2.647642913E1,8.399225235E0,-3.743671799E1,-1.955392456E1,4.306287036E1
2.648645313E1,7.878057480E0,-3.743796921E1,-1.908802795E1,4.275532878E1
2.649647813E1,7.555170059E0,-3.769603729E1,-1.898263550E1,4.287671014E1
2.650650312E1,7.291631699E0,-3.783228683E1,-1.877854156E1,4.286121141E1
2.651652713E1,6.928792953E0,-3.811015701E1,-1.894400787E1,4.311922626E1
2.652655212E1,6.600675583E0,-3.799330139E1,-1.854319763E1,4.278913469E1
2.653657612E1,6.252206802E0,-3.794288254E1,-1.837446594E1,4.261893269E1
2.654660112E1,5.907213211E0,-3.802570724E1,-1.834983063E1,4.263291995E1
2.655662512E1,5.645883560E0,-3.802973938E1,-1.841998291E1,4.263135992E1
2.656665013E1,5.526556015E0,-3.795108032E1,-1.833255768E1,4.250776388E1
2.657667513E1,5.290922165E0,-3.815509033E1,-1.851392365E1,4.273839192E1
2.658669913E1,4.992864609E0,-3.803642654E1,-1.895419312E1,4.278971696E1
2.659672413E1,4.683435440E0,-3.785524368E1,-1.917049408E1,4.269030200E1
2.660674813E1,4.561281204E0,-3.789788055E1,-1.915558624E1,4.270820906E1
2.661677313E1,4.854005814E0,-3.799112320E1,-1.922981262E1,4.285641735E1
2.662679713E1,4.714498520E0,-3.807582855E1,-1.983506012E1,4.319056409E1
2.663682213E1,4.918645859E0,-3.793999863E1,-1.975740051E1,4.305800097E1
2.664684613E1,5.381078720E0,-3.763742447E1,-1.981877136E1,4.287558078E1
2.665687113E1,5.848455429E0,-3.775039291E1,-1.955277252E1,4.291395472E1
2.666689612E1,6.131975174E0,-3.762431717E1,-1.958469391E1,4.285732840E1
2.667692012E1,6.494386673E0,-3.751877975E1,-1.941749573E1,4.274195869E1
2.668694512E1,6.955938339E0,-3.755305099E1,-1.909574890E1,4.269969957E1
2.669696912E1,7.876176834E0,-3.756214905E1,-1.912300873E1,4.287935011E1
2.670699413E1,8.202337265E0,-3.746562195E1,-1.880541229E1,4.271527474E1
2.671701812E1,8.686960220E0,-3.736323166E1,-1.834629059E1,4.252129744E1
2.672704313E1,9.005941391E0,-3.766734695E1,-1.781549835E1,4.263013005E1
2.673706813E1,9.312425613E0,-3.757086945E1,-1.761727905E1,4.252834376E1
2.674709213E1,9.712060928E0,-3.767486191E1,-1.731908417E1,4.258720493E1
2.675711713E1,1.026665306E1,-3.774075699E1,-1.693545532E1,4.262133914E1
2.676714113E1,1.002842140E1,-3.761820221E1,-1.652639771E1,4.229444638E1
